182;157;28;0
178;155;17;0
210;160;37;0
188;153;35;0
180;151;15;0
187;153;17;0
203;164;33;0
199;159;28;0
201;161;27;0
202;157;30;0
183;148;20;0
190;145;26;0
190;152;29;0
199;147;27;0
182;148;25;0
206;169;36;0
199;159;28;0
196;148;24;0
201;152;23;0
223;174;35;0
203;153;20;0
201;155;20;0
213;149;25;0
213;142;26;0
203;143;29;0
202;140;27;0
203;132;18;0
202;140;17;0
197;131;11;0
194;130;40;0
189;147;1;0
199;160;23;0
187;140;24;0
202;156;36;0
199;153;18;0
216;164;26;0
219;163;26;0
226;164;29;0
231;167;31;0
222;155;15;0
220;163;20;0
214;159;14;0
244;168;30;0
224;137;8;0
216;142;19;0
203;130;17;0
213;134;29;0
194;127;20;0
180;135;8;0
194;132;19;0
199;120;19;0
189;132;25;0
186;140;28;0
181;121;11;0
182;138;31;0
207;154;26;0
212;156;33;0
212;153;35;0
209;144;24;0
207;139;14;0
216;142;17;0
206;127;8;0
215;133;21;0
217;143;38;0
207;136;18;0
236;148;24;0
249;156;27;0
218;145;14;0
207;141;18;0
197;134;20;0
186;110;12;0
206;132;33;0
210;121;29;0
195;113;29;0
192;134;35;0
195;139;28;0
188;131;26;0
183;127;4;0
195;140;11;0
188;129;13;0
191;132;12;0
194;132;29;0
201;129;29;0
210;154;17;0
186;116;31;0
187;116;12;0
203;133;9;0
216;133;5;0
222;147;22;0
215;148;33;0
201;137;29;0
183;126;13;0
189;133;20;0
187;120;16;0
190;137;33;0
182;126;31;0
191;137;31;0
183;124;34;0
190;135;19;0
191;127;40;0
198;136;17;0
207;144;30;0
202;140;19;0
198;133;33;0
190;157;26;0
191;131;19;0
201;114;21;0
205;141;7;0
217;143;12;0
202;125;19;0
192;132;18;0
207;149;6;0
198;132;22;0
200;147;17;0
190;121;17;0
193;144;25;0
210;139;23;0
184;136;36;0
208;147;20;0
212;145;28;0
193;127;14;0
194;128;32;0
218;153;35;0
204;142;0;0
216;151;9;0
221;159;14;0
199;134;16;0
198;124;3;0
198;137;0;0
210;143;13;0
218;148;24;0
206;146;14;0
217;155;22;0
201;132;15;0
194;140;14;0
179;136;8;0
208;151;22;0
203;145;19;0
182;129;25;0
186;120;23;0
195;107;18;0
217;115;5;0
220;125;17;0
216;132;0;0
235;132;13;0
205;130;15;0
216;130;31;0
221;131;21;0
192;115;11;0
196;111;5;0
193;113;16;0
207;133;2;0
184;110;1;0
187;113;18;0
194;132;31;0
197;153;22;0
213;143;22;0
194;127;20;0
184;116;41;0
204;137;46;0
209;139;27;0
205;135;24;0
196;129;24;0
185;117;44;0
190;123;6;0
195;137;4;0
211;144;13;0
207;144;13;0
205;149;12;0
204;138;0;0
189;149;15;0
201;155;20;0
194;130;22;0
193;132;26;0
186;118;19;0
201;120;31;0
190;106;16;0
209;115;25;0
214;119;27;0
221;124;19;0
221;111;16;0
221;137;13;0
211;127;11;0
209;110;16;0
186;115;23;0
204;107;12;0
186;105;16;0
191;104;33;0
204;106;33;0
184;93;23;0
200;100;22;0
187;96;41;0
192;131;24;0
193;143;30;0
201;145;32;0
216;150;12;0
204;145;19;0
186;127;35;0
184;126;18;0
206;142;16;0
204;138;16;0
193;132;17;0
188;111;19;0
197;142;13;0
221;162;0;0
213;157;18;0
208;166;18;0
197;146;18;0
181;153;30;0
198;138;18;0
188;140;38;0
187;125;12;0
195;121;0;0
200;116;4;0
206;117;27;0
198;104;16;0
192;98;8;0
221;111;24;0
206;100;14;0
224;118;34;0
187;117;32;0
209;103;45;0
184;121;28;0
193;98;16;0
211;111;0;0
201;96;5;0
191;98;39;0
202;147;30;0
188;159;31;0
200;128;28;0
219;150;31;0
199;142;26;0
191;138;46;0
188;136;26;0
198;139;13;0
195;130;12;0
196;141;22;0
218;139;21;0
213;160;6;0
211;158;16;0
194;140;14;0
188;140;12;0
179;144;18;0
184;124;12;0
182;128;20;0
182;121;6;0
193;125;18;0
203;124;31;0
202;121;29;0
195;121;14;0
214;119;11;0
210;126;12;0
218;126;25;0
197;89;25;0
198;110;21;0
225;102;9;0
184;100;14;0
190;111;44;0
185;88;43;0
186;109;39;0
179;147;28;0
189;143;23;0
200;146;22;0
191;138;24;0
204;134;22;0
203;147;26;0
185;137;29;0
190;141;20;0
214;155;29;0
205;139;27;0
189;136;22;0
195;116;15;0
190;132;9;0
218;146;28;0
205;147;22;0
209;137;3;0
192;141;23;0
182;123;23;0
195;133;14;0
202;140;21;0
199;119;32;0
183;131;45;0
194;121;18;0
192;120;18;0
214;135;8;0
205;115;5;0
198;130;29;0
194;109;18;0
189;99;3;0
218;136;28;0
218;116;8;0
222;132;20;0
207;109;18;0
188;106;24;0
193;108;27;0
206;105;25;0
191;106;26;0
193;101;24;0
198;98;36;0
210;101;44;0
195;117;43;0
184;104;35;0
214;137;31;0
186;147;16;0
186;142;11;0
210;140;10;0
196;141;0;0
178;134;1;0
192;145;5;0
202;142;12;0
213;146;39;0
191;134;27;0
185;119;23;0
206;125;17;0
228;160;23;0
219;147;27;0
212;141;25;0
211;133;22;0
200;134;22;0
199;127;17;0
207;116;1;0
215;142;29;0
196;130;43;0
198;113;7;0
206;128;0;0
212;132;21;0
201;110;17;0
204;112;11;0
202;123;5;0
217;124;5;0
238;133;24;0
209;122;17;0
212;109;17;0
186;97;15;0
201;111;35;0
193;107;4;0
208;120;56;0
189;94;38;0
182;112;50;0
200;111;45;0
195;150;31;0
180;153;24;0
179;134;31;0
204;150;18;0
204;148;13;0
201;151;16;0
194;140;14;0
199;143;24;0
193;137;14;0
200;150;17;0
201;155;18;0
189;141;17;0
181;130;25;0
193;99;11;0
200;115;9;0
215;143;23;0
208;115;11;0
206;127;22;0
183;141;23;0
212;118;18;0
196;133;28;0
201;136;34;0
194;146;36;0
182;112;24;0
210;135;16;0
204;129;10;0
181;114;10;0
183;110;15;0
185;99;12;0
191;107;11;0
200;129;15;0
205;118;5;0
205;107;8;0
206;107;24;0
194;96;33;0
195;101;31;0
215;113;38;0
203;118;35;0
208;119;61;0
190;100;37;0
201;158;30;0
193;146;14;0
187;139;15;0
204;136;25;0
192;135;28;0
186;139;33;0
194;142;30;0
213;148;28;0
220;152;27;0
211;153;28;0
188;146;25;0
192;127;23;0
198;136;17;0
198;134;11;0
198;142;31;0
189;116;21;0
195;133;30;0
190;133;20;0
212;118;20;0
205;134;42;0
202;135;54;0
190;107;13;0
201;128;0;0
189;121;14;0
199;99;14;0
199;110;8;0
184;121;8;0
198;126;26;0
193;104;24;0
184;94;18;0
191;100;11;0
204;105;22;0
208;113;19;0
214;119;55;0
194;111;59;0
208;115;48;0
180;126;30;0
181;140;14;0
191;148;33;0
193;133;21;0
194;133;27;0
186;123;20;0
200;136;26;0
210;145;19;0
212;149;8;0
219;157;12;0
220;159;16;0
199;152;2;0
180;139;23;0
194;123;19;0
220;149;25;0
212;152;4;0
219;164;3;0
198;146;37;0
192;124;27;0
183;116;25;0
201;118;12;0
201;130;12;0
210;138;30;0
198;134;36;0
189;115;52;0
187;108;15;0
208;129;0;0
200;123;19;0
182;106;22;0
210;119;28;0
208;127;20;0
200;119;11;0
208;119;25;0
185;107;22;0
192;114;31;0
182;106;18;0
197;109;12;0
214;117;46;0
210;111;28;0
208;105;36;0
184;98;21;0
183;123;11;0
189;141;43;0
185;127;27;0
196;130;36;0
185;109;21;0
200;124;28;0
204;132;21;0
204;135;8;0
215;143;7;0
225;147;11;0
214;146;11;0
206;145;18;0
208;156;21;0
193;114;9;0
185;124;17;0
193;110;8;0
214;130;18;0
217;137;24;0
209;120;20;0
207;151;14;0
219;133;12;0
206;136;25;0
201;100;18;0
197;140;35;0
198;130;33;0
187;133;43;0
187;112;11;0
187;128;0;0
201;106;0;0
185;112;17;0
197;105;18;0
195;105;8;0
218;137;22;0
219;119;7;0
216;110;8;0
207;127;28;0
195;101;49;0
186;99;22;0
189;104;23;0
203;102;10;0
198;90;25;0
208;128;43;0
211;110;38;0
188;118;30;0
189;124;22;0
181;125;30;0
207;138;17;0
203;143;21;0
197;131;9;0
224;140;15;0
237;146;13;0
231;149;3;0
214;145;0;0
228;150;0;0
220;145;2;0
208;140;0;0
208;138;4;0
196;127;8;0
205;146;0;0
194;137;4;0
193;136;33;0
199;132;15;0
192;129;0;0
202;128;7;0
209;124;17;0
208;138;16;0
223;126;0;0
215;147;12;0
216;124;23;0
204;130;0;0
198;129;12;0
184;101;23;0
199;112;19;0
203;140;43;0
183;111;0;0
180;125;8;0
221;124;9;0
190;112;4;0
196;105;12;0
203;103;5;0
230;139;22;0
232;134;11;0
235;125;10;0
228;130;21;0
219;123;21;0
187;122;22;0
205;117;43;0
182;108;33;0
203;106;9;0
226;129;48;0
189;113;25;0
205;114;44;0
183;126;49;0
185;134;42;0
194;132;31;0
183;120;4;0
202;141;24;0
204;141;25;0
209;138;22;0
209;125;9;0
212;123;3;0
223;138;11;0
227;146;13;0
228;146;20;0
238;158;21;0
253;171;36;0
224;146;0;0
221;139;13;0
226;147;16;0
231;157;6;0
217;145;1;0
203;155;11;0
201;146;2;0
228;157;29;0
229;147;35;0
227;148;27;0
229;152;14;0
200;141;5;0
198;134;24;0
188;123;21;0
191;113;38;0
210;127;25;0
196;120;24;0
187;115;56;0
184;125;25;0
196;118;18;0
188;118;0;0
204;128;16;0
193;109;10;0
198;100;11;0
193;104;4;0
201;120;2;0
232;126;4;0
255;138;20;0
230;136;14;0
237;132;27;0
221;152;15;0
184;116;9;0
194;123;19;0
200;112;40;0
208;112;10;0
208;107;37;0
194;95;27;0
204;111;18;0
196;111;21;0
197;115;39;0
196;114;56;0
183;127;42;0
194;144;19;0
201;142;16;0
210;141;12;0
212;139;10;0
217;144;15;0
221;147;14;0
229;147;12;0
227;136;3;0
214;148;0;0
232;161;11;0
231;150;6;0
239;158;6;0
213;125;17;0
227;141;18;0
228;142;21;0
226;141;16;0
209;154;12;0
226;169;26;0
214;141;10;0
212;146;24;0
213;125;17;0
195;136;16;0
207;131;19;0
189;129;17;0
193;135;28;0
212;122;25;0
198;123;40;0
212;100;50;0
187;125;40;0
186;106;45;0
184;96;6;0
183;120;6;0
188;95;0;0
187;122;18;0
202;101;11;0
212;120;9;0
216;131;4;0
237;135;9;0
237;124;4;0
224;133;18;0
233;131;5;0
226;114;16;0
193;104;4;0
218;94;8;0
198;121;13;0
218;113;22;0
197;102;10;0
222;121;13;0
188;90;17;0
191;112;20;0
194;102;29;0
206;96;21;0
204;104;28;0
189;111;62;0
186;130;21;0
189;125;17;0
185;128;12;0
201;147;21;0
203;139;13;0
211;131;8;0
217;127;7;0
224;139;14;0
220;143;13;0
218;162;7;0
228;165;0;0
217;140;8;0
232;150;14;0
211;125;16;0
226;146;0;0
231;150;0;0
224;134;22;0
230;155;28;0
231;144;13;0
205;152;10;0
205;130;11;0
200;132;31;0
192;119;27;0
198;109;17;0
206;120;17;0
211;122;38;0
217;140;12;0
225;150;9;0
193;137;26;0
185;117;44;0
184;106;40;0
188;119;16;0
201;122;4;0
189;113;0;0
203;122;15;0
213;114;23;0
196;95;5;0
212;110;10;0
218;109;6;0
218;112;12;0
220;105;12;0
230;131;14;0
230;131;12;0
218;124;2;0
221;139;11;0
202;133;6;0
186;116;4;0
193;114;22;0
199;121;12;0
191;103;0;0
211;120;15;0
200;104;2;0
216;109;13;0
214;111;16;0
211;117;19;0
213;114;20;0
189;105;15;0
207;107;21;0
201;106;14;0
209;101;11;0
195;95;20;0
184;114;62;0
190;147;9;0
196;128;19;0
189;126;12;0
187;131;12;0
191;131;11;0
212;138;17;0
208;129;2;0
208;138;8;0
216;149;19;0
230;149;8;0
219;142;2;0
217;141;6;0
209;134;6;0
225;151;20;0
217;150;7;0
206;149;0;0
206;155;12;0
222;154;9;0
200;150;15;0
197;127;0;0
195;123;25;0
184;106;6;0
204;110;22;0
205;106;21;0
216;134;24;0
215;123;38;0
204;132;24;0
187;126;35;0
186;119;6;0
187;115;13;0
208;133;18;0
226;131;21;0
203;119;7;0
210;111;7;0
200;101;0;0
197;108;4;0
212;100;0;0
227;125;17;0
249;142;14;0
242;132;9;0
236;129;13;0
213;118;2;0
214;135;16;0
215;144;26;0
196;119;11;0
210;128;28;0
216;116;5;0
215;128;13;0
231;129;19;0
219;108;3;0
216;121;13;0
208;109;5;0
205;97;0;0
202;113;9;0
202;114;16;0
195;116;11;0
192;83;24;0
192;101;31;0
191;115;39;0
183;154;0;0
179;153;4;0
198;152;14;0
205;143;10;0
199;135;11;0
211;134;20;0
236;148;25;0
215;136;0;0
212;146;6;0
191;125;3;0
208;141;26;0
205;140;12;0
191;128;0;0
198;138;18;0
212;158;34;0
196;150;12;0
183;124;22;0
193;142;15;0
185;137;39;0
181;114;27;0
191;144;30;0
206;120;7;0
207;143;17;0
222;138;22;0
193;133;9;0
186;131;40;0
193;128;0;0
197;106;1;0
207;128;7;0
227;129;4;0
211;127;3;0
207;122;13;0
211;111;13;0
204;118;5;0
223;123;3;0
227;147;0;0
229;138;5;0
229;128;12;0
215;113;5;0
210;114;4;0
214;118;5;0
213;112;0;0
225;115;0;0
232;129;11;0
227;111;0;0
222;119;1;0
214;121;2;0
219;111;2;0
224;123;15;0
220;132;24;0
215;113;12;0
202;96;10;0
181;131;8;0
185;95;9;0
195;109;0;0
186;97;31;0
186;96;36;0
193;130;16;0
186;142;9;0
183;145;12;0
207;149;13;0
203;139;0;0
209;144;0;0
231;145;8;0
206;147;9;0
197;137;0;0
212;152;6;0
204;141;12;0
187;126;0;0
194;139;0;0
201;154;6;0
185;137;3;0
198;153;0;0
182;137;0;0
183;132;5;0
187;129;4;0
207;141;18;0
